number,href,title,ingredients,preparation
1057,https://simple-veganista.com/chickpea-sweet-potato-breakfast-hash/,CHICKPEA & SWEET POTATO BREAKFAST HASH,"1 1/2 lbs. sweet potatoes, cut into 3/4 - 1 inch cubes
1/2 large onion, chopped
1 red bell pepper, cored and diced
1 green bell pepper, cored and diced
1 can (15oz.) chickpeas (garbanzo beans), drained and rinsed
1 - 2 tablespoons olive oil
1 teaspoon garlic powder
generous pinch of mineral salt, or to taste
fresh cracked pepper, to taste
Sriracha Tahini Sauce
4 tablespoons tahini
4 tablespoons water
juice of 1/2 small lemon
pinch of mineral salt
sriracha, to taste","Instructions Preheat oven to 425 degrees F. Line a sheet pan with parchment paper, a silpat, or lightly grease with oil.
Assemble: Place the sweet potatoes, onion, bell peppers and chickpeas on the center of the sheet pan, drizzle with olive oil, garlic powder, salt and pepper, toss well to coat. Arrange the sweet potato mixture in a single layer.
Roast 1: Place sheet pan in the oven, on the center rack, and cook for 20 minutes, stirring halfway through.
Roast 2: Turn heat up to 500 degrees F., stir a second time and continue baking for another 20 minutes, stirring halfway through. Let cool a few minutes.
Dressing: While the breakfast hash is roasting, whisk together the tahini, water, lemon, salt, and sriracha in a small bowl. Let rest for flavors to develop. Taste for flavor before serving.
Serve: Place in individual bowls and serve with sliced avocado and creamy sriracha tahini sauce. Season with salt + pepper to taste. You may also like this easy Sriracha Cashew Cheese Sauce!
Serves 3
Store: Leftovers can be stored in the refrigerator for up to 4 - 5 days."
1067,https://simple-veganista.com/best-applesauce-waffles/,BEST APPLESAUCE WAFFLES,"1 1/2 cups (210g) flour (whole wheat, spelt, or all-purpose)
2 teaspoons baking powder
1 teaspoon cinnamon
pinch of mineral salt
1 1/4 cups (281ml) unsweetened vanilla almond milk
1/2 cup (113ml) unsweetened applesauce
1/4 cup (56g) non-dairy butter/margarine or oil (I recommend Miyokos)
1 teaspoon vanilla","Instructions Preheat waffle maker according to manufacturer's instructions. Also, preheat oven to 200 degrees F., for keeping the waffles warm.
In a medium sized mixing bowl, combine the flour, cinnamon, baking powder and salt, mix well. Add in the non-dairy milk, applesauce, butter/oil, and vanilla, mix well, until most of the flour lumps are gone.
If using this Cuisinart waffle maker (affiliate link), or one similar, using a 1/2 measuring cup, scoop up batter and pour in the center of the heated waffle maker plate. Close the cover and wait until the light turns green.
Gently remove and place waffles on a wire rack in the preheated oven until the remaining waffles are made.
Serve: Pair your waffles with warm Healthy Skillet Cinnamon Apples and pure maple syrup. Would also be great with this easy homemade Blueberry Compote. In the summer months, top with fresh fruit like sliced banana, strawberries, or other fresh berries.
Storage: Store leftover waffles in the refrigerator for up to a week, or store in the freezer for up to a 1- 2 months. When ready to eat, pop them in the toaster oven."
1147,https://simple-veganista.com/super-berry-acai-bowl/,Super Berry Acai Bowl,"1 cup frozen berry mix (any combo: blackberries, blueberries, strawberries, raspberries)
1 large banana (sliced and frozen)
1 tablespoon acai berry powder or 1 packet frozen acai puree
3/4 - 1 cup unsweetened non-dairy milk or water, + more as needed
1 tablespoon nut butter, optional for protein
Topping
mix of fresh berries and fruit
granola
toasted coconut flakes
chia seeds and/or hemp hearts","Instructions In a blender, place the berries, banana, acai powder, optional protein source and water/milk. Blend until smooth. Add extra water if needed (most likely you won't need any).
Place in serving bowl and top with the suggested toppings or your favorite assortment.
Serves 1 large or 2 small"
1307,https://simple-veganista.com/pumpkin-granola/,PUMPKIN GRANOLA (VEGAN + OIL FREE),"3 cups old fashioned oats
1 cup pecans
1/2 cup pepitas
1 teaspoon cinnamon or pumpkin pie spice
1/4 teaspoon allspice or nutmeg
1/4 - 1/2 teaspoon mineral salt
2/3 cup pure maple syrup
1/2 cup 100% pumpkin puree
1 teaspoon vanilla extract, optional","Instructions Prep: Preheat the oven to 300 degrees F. Line a baking sheet with parchment paper or silicone mat.
Dry ingredients: In a medium mixing bowl, combine the oats, pecans, pepitas and spices.
Wet ingredients: In a measuring cup or small bowl, mix together the pumpkin puree and maple syrup.
Mix wet & dry: Pour the wet mixture into the dry ingredients, mix well to combine.
Layer: Spread the granola on rimmed baking sheet in a single layer.
Bake: Place in the oven at bake for 40 - 50 minutes, stirring half way through. Let cool, granola will harden as it cools.
Makes about 4 1/2 - 5 cups. Serves 16, about 1/3 cup per serving.
Store: Keep granola in a mason jar or an airtight container for up to a 1 - 2 months.
NOTES:
Additional add-ins:
1 - 2 teaspoon vanilla extract (mix in with wet ingredients)
1/2 cup coconut flakes (add to dry ingredients)
RECOMMENDED EQUIPMENT: I love my Silpat or these parchment liners for lining this rimmed baking sheet. For more of my favorite cooking tools, shop my kitchen essentials!"
1437,IN NOTES,Bircher Porridge,"40g large porridge oats
200g Alpro Greek soya yoghurt
4 strawberries
4 black grapes
Handful of sultanas
Approx. 3 tsp Splenda sweetener
Around 100ml Alpro soya milk
Optional other fruits
Optional fruit jam
Optional seeds and nuts","Method
Mix the porridge oats with the Alpro Greek soya yoghurt.
Chop the strawberries into quarters and chop the black grapes.
Add the chopped fruit to the bowl with the sultanas and Splenda sweetener.
Add the soya milk and mix everything together.
Cover with cling film or a lid and place in the fridge overnight before serving for breakfast.
Add a little more soya milk before serving if the mixture has become too stiff.
Other fruits can be used instead of, or in addition to, those listed above.
Optionally stir in some fruit jam, or sprinkle over seeds and nuts."
8,https://veganuary.com/recipes/vegan-fry-up/,Vegan Full English Breakfast,"2 slices of bread
1 big tomato
3 mushrooms
2 tsps olive oil or water
1/2 tin of baked beans
3 Fry's sausages or similar veggie sausages
2 hash browns","Preparation
Wipe clean your mushrooms and chop
Wash your tomato and chop in half
Heat your oven according to the instructions on your hash brown packet
Warm your grill to medium heat for the sausages
Method
Place your hash browns on a baking tray and put into the oven
Cook your sausages according to the instructions
Heat your oil or water in a frying pan over a medium heat and add your mushrooms. Stir slightly for 5 minutes or until golden brown
Heat the beans for around 3 minutes in a pan
Place tomato cut-side down in the pan and cook without moving for 2 minutes. Gently turn over and cook for a further 2-3 minutes until tender but still holding its shape.
Add bread to the toaster
Once all the ingredients are cooked, serve and enjoy straight away with a good squeeze of tomato ketchup
Did you enjoy this dish? Explore more vegan breakfast recipes."
58,https://veganuary.com/recipes/marbled-chocolate-banana-bread/,Marbled Chocolate Banana Bread,"250 g plain flour
65 g coconut sugar
1/3 cup coconut oil, melted see notes*
3 tbsp non-dairy milk I used oat milk
1/2 tsp apple cider vinegar
3 very ripe bananas
1 tsp baking powder
1/2 tsp baking soda
1/4 tsp  pink salt
1/2 tsp vanilla extract Chocolate batter
40 g cacao powder
30 g coconut sugar
3 tbsp non-dairy milk
1 tbsp coconut oil","Method
Pre-heat oven to 180C/ 160C fan and line a loaf tin with parchment paper. To make the butter milk mix oat milk with apple cider vinegar and set aside for 5-10 minutes. Mix plain flour, baking soda, baking powder and pink salt. In another bowl mash 3 bananas, then mix in your coconut sugar. Slowly mix in buttermilk and coconut oil with the mashed banana mixture. Combine wet and dry and ingredients. Divide the batter in half. Add in cacao powder, coconut sugar, coconut oil and oat milk in one half of the batter. Fold until well combined. Into a pre-lined loaf tin - pour half of the plain banana bread batter, then the chocolate banana bread batter, reserving around 3-4 tbsp. Pour in the other half of the plain batter, then dollop the remaining chocolate batter on top. To make the marbled effect grab a butter knife and swirl it into the batter in a large 'S' motion. Do this 2 - 3 times, no more!! Bake for 45-55 minutes, or until you can insert a toothpick / clean knife into the middle and it comes out clean
Notes
When using melted coconut oil in any recipe with oat milk, it's important to use room temperature milk and also slowly mix in the two when combining. If you use cold plant milk, it will cause the coconut oil to go back to its natural state and, you'll have to re-melt the whole mixture in the microwave."
108,https://veganuary.com/recipes/how-to-vegan-big-breakfast/,Vegan Big Breakfast,"1 can Organic Kidney Beans (aprox 240g)
1 can Organic Chickpeas (aprox 240g)
2 cans Organic Chopped Tomatoes (aprox 280g)
2 Large Potatoes, washed
150g Fresh Parsley
2 Ripe Avocadoes
500g Mushrooms
900g raw Spinach
2 cloves Garlic
4 Ripe Tomatoes
1 onion
150g Fresh Basil
Juice of half a Lemon
1/4 cup Olive Oil
1 Tbsp Sunflower Oil
2 springs Fresh Rosemary
1/2 Tbsp Cumin
Salt and Pepper
Loaf of fresh Sourdough Bread","Preparation
1) Turn your oven on to a low heat
2) Begin by chopping your Potatoes into large chunks, ready for boiling
3) Place a large saucepan of water on to boil
4) Dice your onion and garlic. Leave half the garlic for your mushrooms and the other half for the beans.
5) Slice Mushrooms in half.
Method
1) When water is boiling - place your Potatoes in. Leave for approximately 15 minutes or until soft.
2) Meanwhile, heat your Sunflower Oil in a large Wok or frying pan. Add onion and half the garlic. Saute until brown.
3) Add the canned tomatoes, kidney beans, chickpeas, cumin and about 1/2 cup diced basil. Leave to simmer on a low heat. This should gradually thicken, so by the time you are ready to serve - you have a thick spicy bean mixture! Add salt and pepper to taste. Ideally this should have about 40 minutes to an hour to simmer and let the flavors marinate.
4) When your potatoes are cooked - drain out all the water and mash roughly with a masher or fork. Leave them nice and chunky and the skin on! Add your parsley, olive oil, lemon juice, rosemary, salt and pepper and continue to stir and combine all together.
5) Make small potato cakes with your hands and set aside.
6) Add a little bit of oil into a frying pan and fry off your potato cakes for a few minutes on both sides.
7) Once all are browned on both sides - pop them into the oven to stay warm until serving time.
8) In the same frying pan - add your sunflower oil, chopped garlic and mushrooms. Saute these over a medium heat until your mushrooms are cooked and nice and garlic-y. Add the spinach, rosemary and a sprinkling of salt and pepper closer to serving time.
9) About ten minutes before serving: halve your whole tomatoes and place them under the grill for a few minutes with a sprinkling of salt and pepper and a little drizzle of olive oil.
10) Flan your avocado by halving, removing the stone, scooping out each half with a spoon to separate from the skin and then slicing into a nice flan. Set aside.
11) Slice your Sourdough nice and thickly - you can optionally toast this and add some vegan butter or olive oil!
ASSEMBLE!!
Begin with your slice of sourdough and around it - arrange the potato cakes, spicy beans, mushrooms and spinach mixture, tomato and avocado. Finish your dish with a lovely spring of fresh rosemary.
Enjoy!"
128,https://veganuary.com/recipes/vegan-smoked-salmon/,Vegan Smoked Salmon,"Marinade:
100ml olive oil
2 tbsp caper brine
2 nori sheets, torn into tiny pieces
2 tbsp soy
1 tsp miso
1 tbsp rice wine vinegar
1 tbsp agave
1 tsp garlic powder
1 tsp smoked paprika
1 tsp liquid smoke
2 large carrots
Dill and capers to serve","Method
1. Make the marinade by putting all the ingredients into a dish and mixing well. Set aside.
2. Peel, top and tail the carrots, then slice long thin strips from them using a vegetable peeler.
3. Steam them over a pan of boiling water for 4 mins.
4. Immediately put them into the marinade and mix well. Cover and refrigerate overnight
5. Drain the oil from them and serve on a bagel with vegan cream cheese and chopped dill and capers."
188,https://veganuary.com/recipes/tropical-fruits-immune-boosting-smoothie/,Tropical Fruits Immune Boosting Smoothie,"2 cups of Spinach
1 cup Almond Milk
1 cup Orange Juice
1 ripe Banana (or try Indigo Herb's Banana Powder)
1/2 cup frozen Pineapple
2 Kiwis (peeled and chopped)
1 tbsp Baobab Powder
2 tsp Cordyceps CS-4 Powder","Method
Place all the ingredients in a blender
Blend until smooth
Pour into a glass and enjoy"
208,https://veganuary.com/recipes/tofu-scramble-2/,Tofu Scramble,"350g silken firm tofu
1 tsp oil
1 red onion, chopped
4 garlic cloves, sliced
1 red chilli, sliced
1 tsp seeds (black onion, cumin, and mustard seeds all work well)
1 tsp cumin
1 tsp turmeric
2 tsp smoked paprika
1 tbsp red wine vinegar
2 tbsp soy / aminos
5 sprigs fresh thyme, leaves picked (or another fresh herb of your choice)
Black pepper
Alternative ingredients:
2 tbsp nutritional yeast
1 tsp liquid smoke
Chives or spring onions to garnish
Fresh ginger
Chestnut mushrooms
Black beans","Method
Heat the oil on a moderate heat in a large pan. Add the onion, garlic and chilli and cook gently until the onion is soft and the garlic has browned a little.
Add the spices and stir. Leave to cook for a minute - this helps to release the flavours and prevent bitterness.
Add the tofu and mash with a fork to break it down into smallish chunks. Stir to combine and leave to cook for a couple of minutes before adding the vinegar and soy/aminos. Stir again.
Allow the scramble to cook gently for 20 minutes, or until you have the consistency you want. The longer you cook it, the drier it will be.
To finish, add the thyme and black pepper."
238,https://veganuary.com/recipes/maple-and-pumpkin-smoothie/,Maple and Pumpkin Smoothie,"3 cups steamed butternut pumpkin
2 teaspoons vanilla essence
8-12 tablespoons maple syrup
2 cups organic coconut milk or cream
Half cup rice milk
1 avocado
2 teaspoons cinnamon
Pinch allspice
Pinch nutmeg
Pinch ground cloves","Method
Allow the pumpkin to cool. The avocado adds creaminess, and is nutrient rich.
Combine all ingredients until smooth and creamy.
Optional: for a protein burst, add half a cup cooked (and cooled) quinoa when blending.
Serves four."
308,https://veganuary.com/recipes/tofu-scramble/,Tofu Scramble,"1 tablespoon toasted sesame oil
1 onion finely diced
1 block fresh tofu
1 tsp turmeric
3 spring onions, very thinly sliced on the diagonal
Jar of sweetcorn (organic)
2 tablespoons shoyu sauce
1 red pepper, seeded and diced
1 sheet of nori seaweed, cut into small pieces or ? cup nori pieces
? cup fresh coriander, stalks removed and finely diced
1 tablespoon toasted black sesame seeds
Parsley, minced for garnish","Method
Heat the oil in a heavy frying pan over a medium heat.
Add the onion and saute for 3 minutes.
Add the red pepper and turmeric and saute for a further 2 or 3 minutes.
Add the corn and spring onions to the pan and saute for a few minutes.
With your hands, crumble the tofu into the pan.
Add the fresh coriander, shoyu to taste and a small drop of water and scramble the tofu for 5 minutes.
Sprinkle the parsley and black sesame seeds, and serve hot with a crusty whole grain baguette or sourdough soft, or toasted."
338,https://veganuary.com/recipes/french-toast-or-veggy-bread/,French Toast,"Brine/aquafaba from one can of cannellini/navy beans
1 tsp Vegg vegan egg yolk substitute, made up as directed*
3/4 tsp salt
1 tsp ground cinnamon
1/2 tsp finely ground pepper
3 tbsp white sugar
Flavourless vegetable oil for frying
6 slices of your favourite bread (seeded bread is good as the seeds get beautifully caramelised)
Maple syrup to serve
*If you don't have Vegg use 3/4 tsp nutritional yeast and 1/4 black salt whisked into 30mls water","Method
Switch your oven on and put the tray inside. This is to keep cooked slices warm while cooking more.
Whisk the brine/aquafaba until it reaches ribbon stage (around 4-5 mins in a stand mixer on med-high speed).
Add the yolk mix (if it is very stiff, add a little more water - it should be the consistency of washing up liquid) and salt and pepper. Continue whisking for another minute.
Add the sugar 1 tbsp at a time, making sure it is well combined each time.
Transfer to the flat bottomed dish. Cut your bread in half diagonally. Place 4 pieces in the aquafaba mix. Turn to coat both sides. It won't sink into the bread very much but that's OK.
Heat your pan to med-hot, pour in a tbsp of veg oil and pop your slices in. Do not try to move them until the aquafaba mix looks melted on the top side.
Using a spatula, you may need to work a little to separate the slice from the pan. Flip and do the same again. Each side should be golden brown.
Put slices in oven to keep warm. Serve with maple syrup."
348,https://veganuary.com/recipes/apple-berry-cooler/,Apple-Berry Cooler,"1 litre (4 cups) organic apple juice or juice of your choice
Small pinch of sea salt
Agar-agar flakes (1 level tablespoon of flakes per cup of liquid)
Some fresh berries, such as raspberries, strawberries (if not in season, use frozen)","Method
Pour the juice into a small saucepan and add the salt. Sprinkle the agar-agar flakes on top and heat without stirring, then simmer for 3-5 minutes, stirring occasionally until the flakes dissolve.
Place the fruit in whatever moulds or bowls you have chosen. Pour over the hot liquid, allow to cool and then place in the refrigerator to set.
Note: soft fruits such as berries, cherries, peaches or melons do not need to be cooked with agar- agar.  However, firmer fruits such as apples or pears need to be peeled, chopped and cooked in the agar- agar and juice mixture to soften them.
Agar flakes are sold in many supermarkets, they are a natural gelatine made from dried seaweed."
378,https://veganuary.com/recipes/tropical-smoothie/,Tropical Smoothie,"1 x banana
1 x mango
1 x pear (optional)
Coconut milk or Provamel's Coconut-Rice-Pineapple milk
1 tablespoon of chia seeds","Method
Put all the ingredients into a blender - I always put the fruit first. (Make sure you peel the mango - I then just cut mine straight into the blender, discarding the stone once I've got as much flesh off as possible.)
Blend and drink!
Mmmmmm... Oh so tropical!"
388,https://veganuary.com/recipes/tortilla-espanola-spanish-omelette/,Spanish Omelette,"1kg (2 lb.) potatoes, sliced
1 onion chopped
250g (2 1./2 cups) of chickpea flour (also known as garbanzo or gram flour)
Salt and pepper to season
Olive oil
Cold water","Method
Shallow fry the onions and potatoes for around five minutes, or until the potatoes begin to soften, remove from the oil and place aside in a bowl
Put chickpea flour in a bowl and slowly add cold water while mixing until you get a consistency similar to pancake batter, pour over the potatoes and onions, season with salt and pepper and mix well
Pour the mixture back into your reasonably well-oiled frying pan and cook over medium heat or until the edges and top begin to solidify
Here comes the fun part! Take a dinner plate, run it quickly under the tap to dampen it, place it over the top of your frying pan and tip then tip the pan upside down so that the tortilla ends up on your plate
Gently slide the tortilla back into the pan, sometimes it will need a little encouragement from a spoon or spatula as it won't be firm, don't worry, this is normal!
Cook for another few minutes, let cool and enjoy!
Like this recipe and want to try more? Sign up with Veganuary today for recipes delivered straight to your inbox."
428,https://veganuary.com/recipes/fruit-and-yogurt-parfait/,Fruit and Yogurt Parfait,"1 pot of white yogurt (I used Provamel soya)
1/3 cup of puffed quinoa (you can use puffed rice too)
Handful of strawberries
Handful of kiwi
Handful of oats
Handful of raspberries
Brown rice syrup","Preparation
Chop up all the fruit, and start layering it in a tall glass.
Start with the strawberries, then yogurt followed by a drizzle of brown rice syrup.
Next up is puffed quinoa and kiwi followed by another layer of yogurt and drizzle of brown rice syrup.
Finish with the oats and raspberries on the top.
Let it set in the fridge for an hour."
438,https://veganuary.com/recipes/energy-tonic/,Energy Tonic,"2 shots espresso
120 ml cup hot water
1 tbsp cacao
1 tsp coconut sugar","Method
Stir until the sugar is dissolved. Pour into small jugs and store in the fridge. Or if desperate drink straight away, without hesitation!
(We recommend no more than 2 of these a day. However, we are all human, so sometimes desperate situations call for desperate measures!)"
488,https://veganuary.com/recipes/peach-and-blackberry-overnight-oatmeal-with-chia-seeds/,Peach and Blackberry Overnight Oatmeal with Chia Seeds,"200g porridge (rolled) oats [US 1 cup]
500ml oat milk [US 2 cups]
3 tbsp chia seeds
2 peaches
1 handful blackberries
1-2 tsp vanilla sugar (or sugar + vanilla seeds) to taste
Handful of almonds
Few mint leaves (optional)","Method
Pour milk, oats and chia seeds in a tupperware. Shake well. Cover and leave in the fridge overnight.
When ready to use, mix the oats and chia seeds so that all liquid is absorbed.
Sweeten to taste with vanilla sugar.
Share evenly between two bowls.
Top with fruits and almonds. Sprinkle mint leaves if desired."
618,https://veganuary.com/recipes/green-power-smoothie/,Green Power Smoothie,"5 ice cubes
? cup coconut water
? cup kale
? cup chopped cucumber
? cup mango juice
1 apple
1 celery stalk
1 banana
2 Tbsp hemp hearts (optional)
Sprig mint leaves
Sprinkle with Chia","Method
Chop and Blend! Best serve chilled."
908,https://simple-veganista.com/banana-chocolate-chip-muffins/,Vegan Banana Chocolate Chip Muffins (Healthy),"1 3/4 cups spelt flour, or flour of choice
2 teaspoons baking powder
1/2 teaspoon baking soda
1/4 teaspoon salt
1/4 cup light flavored olive oil or warmed coconut oil
1 teaspoon vanilla extract
1/3 cup organic sugar (pure cane or coconut sugar)
4 small or 3 large bananas (preferably overripe), mashed
1/4 cup or so chocolate chips (I used Enjoy Life Mini)","Instructions Preheat oven to 350 degrees.
Dry ingredients: Combine flour, baking powder, baking soda and salt in a medium/large size bowl and set aside.
Wet ingredients: In a small bowl, mix oil, sugar and vanilla.
Banana: Mash bananas, you should have approx. 1 1/2 - 1 3/4 cups.
Combine: Add the wet ingredients and bananas to batter and mix until just combined. If mixture seems too dry, add a bit of non-dairy milk, maybe 1/4 - 1/2 cup at most (I've never had to add any).
Chocolate: Add in chocolate chips and mix briefly.
Fill muffin tin: Spoon into a well-greased or paper-lined muffin tin, fill each muffin about 2/3 - 3/4 full.
Bake: Place in the oven, on the center rack, and bake for about 20 - 25 minutes. You can also do the toothpick test in the center of one muffin, if it comes out clean it's ready.
Remove from oven and let cool for 10 min.
Makes about 12 muffins.
Store: Once completely cooled, store muffins in an airtight container lined with a paper towel on the counter for up to 3 - 4 days. The paper towel will soak up moisture and keep them from getting too moist. Or store in the refrigerator for up to a week."
1048,https://simple-veganista.com/banana-chia-pudding/,BANANA CHIA PUDDING,"2 large overripe bananas
2 cups unsweetened coconut (beverage), almond or cashew milk
6 tablespoons chia seeds
Optional add-ins
2 - 4 tablespoons pure maple syrup
1/2 - 1 teaspoon vanilla extract
To garnish
toasted coconut flakes
banana slices
cacao nibs or shaved dark chocolate","Instructions In a medium bowl, add bananas and mash well, stir in non-dairy milk and chia seeds, mix well.
Let set for about 30 minutes, and give a good stir, repeat one more time, stirring again after 30 minutes. This step is an important step, as the seeds need to be stirred once or twice before completely gelling up and setting. If not stirred, the mixture will be soupy. Cover and place in the refrigerator for at least 6 hours, or overnight.
Serve with sliced bananas, toasted coconut flakes and cacao nibs/shaved chocolate. Would also be great with a dollop of coconut whipped cream!
Makes about 3 cups."
1058,https://simple-veganista.com/tofu-scramble/,SIMPLE TOFU SCRAMBLE,"1 block (14oz.) tofu, soft, firm or extra-firm (not silken)
1 - 2 tablespoons nutritional yeast
1/2 teaspoon EACH garlic + onion powder, optional
1/4 teaspoon turmeric
2 tablespoon vegan cream, optional
1/4 teaspoon black salt (kala namak), optional
salt + pepper, to taste","Instructions Drain the tofu, no need to press as the water will dissipate as it cooks. I typically let the block of tofu rest on its side thin side to drain for a few minutes before using.
Cook Tofu: Heat the skillet over medium heat, add the tofu while crumbling it between your fingers (above right). Alternatively, add the tofu block to the skillet and use the back of a fork to mash it a bit. You can also break it up with a wooden spoon. Do whatever is comfortable or makes sense for you. Cook for 2 - 3 minutes.
Add seasoning: Add the turmeric, nutritional yeast, optional garlic + onion powder, salt and pepper, cooking for 2 minutes more, stirring frequently. If adding veggies, this is the perfect time to add them.
Add cream: Lastly, add the vegan cream and black salt, and cook another 3 minutes, stirring frequently.
Serves 4
Serve right away with Breakfast Potatoes or Home Fries, and fresh fruits. Also great with a slice of toasted Artisan Bread!"
1078,https://simple-veganista.com/banana-mandarin-smoothie/,Fresh Green Hemp Smoothie,"1 ripe banana
1 good size mandarin or 2 small cuties (or 1/2 - 3/4 cup fresh berries)
handful spinach
2 tablespoons hemp hearts (hulled hemp seeds) or 3 Tbsp hemp protein powder
1/2 cup purified water + more as needed
4 ice cubes","Instructions Place peeled banana, mandarins, spinach, hemp protein, water, and ice cubes into the blender cup and process until blended and smooth, about 1 minute.
Serves one"
1158,https://simple-veganista.com/vegan-banana-tea-bread/,VEGAN BANANA BREAD (HEALTHY + EASY),"1 3/4 cups (210 g) spelt flour (whole wheat, unbleached all-purpose, or gluten free blend), see notes
1/3 cup (75 g) organic pure cane sugar (or 1/2 finely chopped dates)
1 1/2 teaspoons baking powder
1/2 teaspoon baking soda
pinch of mineral salt
1/3 cup (75 ml) neutral flavored oil (or coconut oil in liquid state, vegan butter at room temp or applesauce
1 teaspoon vanilla extract
4 small or 3 large overripe bananas (about 1 1/2 - 1 3/4 cups (338-410g)), mashed
1/4 cup (56 ml) almond milk, use only if needed
optional tasty add-ins:
1/2 - 2/3 cup chopped walnuts
1/4 - 1/2 cup chocolate chips (mini or regular)
1 teaspoon cinnamon","Instructions Preheat oven to 350 degrees F. Grease your loaf pan.
One bowl method: In a medium sized mixing bowl, mash 3 - 4 bananas (about 1 1/2 cups to 1 3/4 cups works well), add oil/applesauce and vanilla extract, mix again. Add the flour, sugar, baking soda, baking powder and salt, and mix well, but don't overmix, just enough until the flour is combined. Batter will be slightly thick and a few lumps is ok. If mixture seems too thick, add milk, especially if using heavier flours such as whole wheat or whole spelt (you're more inclined to need it).
Pour batter into a greased loaf pan. Bake for about 50 min - 1 hour. Ovens vary, mine usually takes 50 minutes. You can also do the toothpick test in the center of the loaf, if it comes out clean it should be ready. Remove from oven and let cool for 10 min before slicing.
Original method: In a medium/large size bowl, combine flour, sugar, baking powder, baking soda and salt, set aside. In a medium bowl, mash bananas. Add the oil, vanilla and bananas to the dry ingredients and mix until combined, do not overmix. If mixture seems too thick, add the almond milk (especially if using heavier flours such as whole wheat or whole spelt, you're more inclined to need it).
Pour batter into a greased loaf pan. Bake for about 50 min - 1 hour. Ovens vary, mine usually takes 50 minutes. You can also do the toothpick test in the center of the loaf, if it comes out clean it should be ready. Remove from oven and let cool for 10 min before slicing.
Store: Keep covered on the counter for up to 3 days or in the refrigerator up to 1 week. Keep in the freezer for up to 2 months. Thaw the wrapped loaves overnight in the refrigerator. Reheat in the microwave or a toaster oven with a door."
1198,https://simple-veganista.com/enlighten-smoothie-bow/,Enlighten Smoothie Bowl,"smoothie mix
1 1/2 cups berry mix (or frozen fruit mix of choice)
2 bananas, 1 fresh + 1 frozen (use the other fresh half sliced on top)
2 tablespoons almond butter or nut butter (or 1 scoop vegan protein powder), optional
1/2 - 3/4 cup unsweetened non-dairy milk or water
some optional toppings
granola
coconut
cacao nibs
natural nut butter (almond, peanut, sunflower, etc.)
banana
blueberries
strawberries
grapes
kiwi
goji berries
hemp hearts
chia seeds
pomegranate seeds
almonds
pumpkin seeds","Instructions In a blender, place berry mix, banana, nut butter, and liquids. Blend until thick and creamy. Pour into a serving dish and top with whatever toppings you like.
Serves one or two small."
19,https://veganuary.com/recipes/superduper-superfoods/,Superduper Superfoods,"- 250 ml Provamel soya alternative to yogurt free from sugars
- 1 diced banana
- 1 tsp chia seeds
- 1 tsp goji berries (fresh or dried, it's up to you!)
- 1 tbsp raisins","Preparation
Serves 1.
Superduper superfoods is made using Provamel Soy Alternative to yogurt
Method
Fill a bowl half way with the soya alternative to yogurt. Ladle in the diced banana. Top off with the chia seeds, goji berries and raisins."
69,https://veganuary.com/recipes/spanish-omelette/,Spanish Omelette,"2 potatoes
1 onion
4 tbsp chickpea flour (4 tbsp)
2 cups water
15-20 grains black salt (Kala Namak)
Pinch of salt","Preparation
Slice the onion and potatoes, add salt, and saute over medium heat.
Meanwhile, mix the chickpea flour with the water until it's like a thick liquid.
Add the mixture to the pan where the onion and potatoes are cooking.
Continue cooking the omelette until brown, then flip it over and cook the other side until brown."
449,https://veganuary.com/recipes/vegan-peanut-butter-raspberry-breakfast-jar/,Vegan Peanut Butter & Raspberry Breakfast Jar,"- 90g organic rolled oats
- 500ml oat milk
- 4 tbsp 45% Nutmilk or 70% Dark Chocolate Single-Serve
- 2 tbsp frozen raspberries
- 2 pinches of pumpkin seeds
- 4 tsp raspberry jam
- 30g maple syrup
- Crunchy salted peanut butter (add to your liking)","Method
1. Stir the rolled oats, oat milk and maple syrup together in a bowl.
2. With two short glasses or one small jar, start building your breakfast.
3. Start by spreading some peanut butter against the inside of the jar or glass, then spoon in the oat mixture.
4. Spoon in some raspberry jam and sprinkle in some frozen raspberries, pumpkin seeds and some of the Nutmilk or 70% Dark chocolate flakes from your single-serve.
5. Keep layering the oat mixture, jam, raspberries, pumpkin seeds and chocolate flakes until the jar or glass is full, or you feel like there's enough for your breakfast.
6. Finish your breakfast pot with a layer of raspberries, pumpkin seeds, and chocolate flakes on top."
529,https://veganuary.com/recipes/winter-spiced-carrot-smoothie/,Winter Spiced Carrot Smoothie,"1 cup peeled and cut carrots
1/2 cup soy milk
1 tsp of cinnamon
1 pinch of nutmeg
1 large banana
1 tbsp of Pulsin pea protein powder
1/4 tsp of ground vanilla","Method
Place all ingredients into a blender and blend until smooth. Depending on your blender, you might need to mix a little longer than usual for the carrots to be fully chopped up."
